"","date","MMWR_Year","MMWR_Week","MMWR_Month","State_Full","State","Population","Region","Region_Name","Cases","New_Hosp","Total_Hosp","ICU_Hosp","Covid_Deaths","Series_Complete","Series_Complete_Pct","Booster","Bivalent_Booster","Bivalent_Booster_Pct"
"9536",2023-07-29,2023,30,7,"Maine","ME",1399646,"1","New England",0,25,240,8.77866876229243,0,0,0,0,0,0
"9537",2023-07-29,2023,30,7,"Maryland","MD",6217062,"3","Mid-Atlantic",0,125,690,6.71121303778825,10,0,0,0,0,0
"9538",2023-07-29,2023,30,7,"Massachusetts","MA",7066568,"1","New England",0,200,1144,6.60937526689962,0,0,0,0,0,0
"9539",2023-07-29,2023,30,7,"Michigan","MI",10083356,"5","Midwest",0,103,711,3.41601797064681,0,0,0,0,0,0
"9540",2023-07-29,2023,30,7,"Minnesota","MN",5753048,"5","Midwest",0,60,446,5.02062631455383,0,0,0,0,0,0
"9541",2023-07-29,2023,30,7,"Mississippi","MS",2943172,"4","Southeast",0,76,463,5.79903220847679,11,0,0,0,0,0
"9542",2023-07-29,2023,30,7,"Missouri","MO",6208038,"7","Central Plains",0,119,756,5.25823813259231,0,0,0,0,0,0
"9543",2023-07-29,2023,30,7,"Montana","MT",1131302,"8","Mountain States",0,27,94,3.65171233616145,0,0,0,0,0,0
"9544",2023-07-29,2023,30,7,"Nebraska","NE",1987864,"7","Central Plains",0,25,184,4.10818379070339,0,0,0,0,0,0
"9545",2023-07-29,2023,30,7,"Nevada","NV",3214363,"9","Pacific",0,79,392,6.28572163313181,0,0,0,0,0,0
"9546",2023-07-29,2023,30,7,"New Hampshire","NH",1402199,"1","New England",0,55,148,4.78107486835597,0,0,0,0,0,0
"9547",2023-07-29,2023,30,7,"New Jersey","NJ",9379642,"2","NY,NJ,PR,VI",0,200,1329,5.87320529791669,0,0,0,0,0,0
"9548",2023-07-29,2023,30,7,"New Mexico","NM",2121164,"6","South Central",0,27,160,3.88414038189756,0,0,0,0,0,0
"9549",2023-07-29,2023,30,7,"New York","NY",19737367,"2","NY,NJ,PR,VI",0,637,3908,8.38619903864023,16,0,0,0,0,0
"9550",2023-07-29,2023,30,7,"North Carolina","NC",10881189,"4","Southeast",0,222,1840,8.5104083037137,19,0,0,0,0,0
"9551",2023-07-29,2023,30,7,"North Dakota","ND",789047,"8","Mountain States",0,13,33,2.49191542643479,0,0,0,0,0,0
"9552",2023-07-29,2023,30,7,"Ohio","OH",11824034,"5","Midwest",0,190,976,3.41053942202915,12,0,0,0,0,0
"9553",2023-07-29,2023,30,7,"Oklahoma","OK",4063882,"6","South Central",0,58,336,3.70982077955182,0,0,0,0,0,0
"9554",2023-07-29,2023,30,7,"Oregon","OR",4253653,"10","Pacific Northwest",0,85,546,8.2079348125483,0,0,0,0,0,0
"9555",2023-07-29,2023,30,7,"Pennsylvania","PA",13017721,"3","Mid-Atlantic",0,274,1063,3.40932107426492,20,0,0,0,0,0
"9556",2023-07-29,2023,30,7,"Rhode Island","RI",1103429,"1","New England",0,11,122,5.21891571504804,0,0,0,0,0,0
"9557",2023-07-29,2023,30,7,"South Carolina","SC",5387830,"4","Southeast",0,109,624,6.0501725845203,0,0,0,0,0,0
"9558",2023-07-29,2023,30,7,"South Dakota","SD",918305,"8","Mountain States",0,14,82,3.43695072237764,0,0,0,0,0,0
"9559",2023-07-29,2023,30,7,"Tennessee","TN",7148304,"4","Southeast",0,144,801,4.31540535300532,15,0,0,0,0,0
"9560",2023-07-29,2023,30,7,"Texas","TX",30727890,"6","South Central",0,854,4169,7.5124159497238,29,0,0,0,0,0
"9561",2023-07-29,2023,30,7,"Utah","UT",3443222,"8","Mountain States",0,52,241,4.21706735420346,0,0,0,0,0,0
"9562",2023-07-29,2023,30,7,"Vermont","VT",648708,"1","New England",0,12,65,5.41134152388993,0,0,0,0,0,0
"9563",2023-07-29,2023,30,7,"Virginia","VA",8734685,"3","Mid-Atlantic",0,146,799,4.83245461133366,15,0,0,0,0,0
"9564",2023-07-29,2023,30,7,"Washington","WA",7857320,"10","Pacific Northwest",0,153,1106,10.5738329121913,10,0,0,0,0,0
"9565",2023-07-29,2023,30,7,"West Virginia","WV",1770495,"3","Mid-Atlantic",0,31,186,3.85414078780254,0,0,0,0,0,0
"9566",2023-07-29,2023,30,7,"Wisconsin","WI",5930405,"5","Midwest",0,76,373,3.19055632686041,0,0,0,0,0,0
"9567",2023-07-29,2023,30,7,"Wyoming","WY",585067,"8","Mountain States",0,10,25,1.86249447012316,0,0,0,0,0,0
"9568",2023-07-29,2023,30,7,"Puerto Rico","PR",3203792,"2","NY,NJ,PR,VI",0,140,779,11.2518386046102,28,0,0,0,0,0
"9569",2023-08-05,2023,31,8,"Alabama","AL",5117673,"4","Southeast",0,199,922,6.89428260179164,0,0,0,0,0,0
"9570",2023-08-05,2023,31,8,"Alaska","AK",736510,"10","Pacific Northwest",0,12,64,5.02670499148882,0,0,0,0,0,0
"9571",2023-08-05,2023,31,8,"Arizona","AZ",7473027,"9","Pacific",0,110,531,3.49665519388434,0,0,0,0,0,0
"9572",2023-08-05,2023,31,8,"Arkansas","AR",3069463,"6","South Central",0,66,323,3.33658821638804,0,0,0,0,0,0
"9573",2023-08-05,2023,31,8,"California","CA",39198693,"9","Pacific",0,1221,5544,8.65930241181123,0,0,0,0,0,0
"9574",2023-08-05,2023,31,8,"Colorado","CO",5901339,"8","Mountain States",0,89,270,2.37206666482058,0,0,0,0,0,0
"9575",2023-08-05,2023,31,8,"Connecticut","CT",3643023,"1","New England",0,86,452,4.61181711293602,0,0,0,0,0,0
"9576",2023-08-05,2023,31,8,"Delaware","DE",1036423,"3","Mid-Atlantic",0,18,95,2.9955925813971,0,0,0,0,0,0
"9577",2023-08-05,2023,31,8,"District of Columbia","DC",687324,"3","Mid-Atlantic",0,25,189,5.0328598125006,0,0,0,0,0,0
"9578",2023-08-05,2023,31,8,"Florida","FL",22904868,"4","Southeast",0,1320,6626,11.3744249823522,0,0,0,0,0,0
"9579",2023-08-05,2023,31,8,"Georgia","GA",11064432,"4","Southeast",0,290,1571,7.5235442382263,0,0,0,0,0,0
"9580",2023-08-05,2023,31,8,"Hawaii","HI",1441387,"9","Pacific",0,95,450,16.8374325896154,0,0,0,0,0,0
"9581",2023-08-05,2023,31,8,"Idaho","ID",1971122,"10","Pacific Northwest",0,30,134,5.26666102615446,0,0,0,0,0,0
"9582",2023-08-05,2023,31,8,"Illinois","IL",12642259,"5","Midwest",0,241,1054,3.33771827395516,0,0,0,0,0,0
"9583",2023-08-05,2023,31,8,"Indiana","IN",6880131,"5","Midwest",0,101,451,2.82619010414544,0,0,0,0,0,0
"9584",2023-08-05,2023,31,8,"Iowa","IA",3218414,"7","Central Plains",0,40,136,1.6773011904918,0,0,0,0,0,0
"9585",2023-08-05,2023,31,8,"Kansas","KS",2951500,"7","Central Plains",0,39,214,2.49683910749309,0,0,0,0,0,0
"9586",2023-08-05,2023,31,8,"Kentucky","KY",4550595,"4","Southeast",0,69,376,3.23694718424593,0,0,0,0,0,0
"9587",2023-08-05,2023,31,8,"Louisiana","LA",4588071,"6","South Central",0,141,900,6.93162811265207,0,0,0,0,0,0
"9588",2023-08-05,2023,31,8,"Maine","ME",1399646,"1","New England",0,15,158,5.86444226748517,0,0,0,0,0,0
"9589",2023-08-05,2023,31,8,"Maryland","MD",6217062,"3","Mid-Atlantic",0,91,712,6.77733924644157,0,0,0,0,0,0
"9590",2023-08-05,2023,31,8,"Massachusetts","MA",7066568,"1","New England",0,164,981,5.69101251523021,0,0,0,0,0,0
"9591",2023-08-05,2023,31,8,"Michigan","MI",10083356,"5","Midwest",0,96,603,2.95732198458519,0,0,0,0,0,0
"9592",2023-08-05,2023,31,8,"Minnesota","MN",5753048,"5","Midwest",0,61,389,3.88828596157653,0,0,0,0,0,0
"9593",2023-08-05,2023,31,8,"Mississippi","MS",2943172,"4","Southeast",0,83,421,5.20539523344378,0,0,0,0,0,0
"9594",2023-08-05,2023,31,8,"Missouri","MO",6208038,"7","Central Plains",0,100,573,3.85730045407682,0,0,0,0,0,0
"9595",2023-08-05,2023,31,8,"Montana","MT",1131302,"8","Mountain States",0,26,101,3.39203683267276,0,0,0,0,0,0
"9596",2023-08-05,2023,31,8,"Nebraska","NE",1987864,"7","Central Plains",0,23,127,2.50719224415292,0,0,0,0,0,0
"9597",2023-08-05,2023,31,8,"Nevada","NV",3214363,"9","Pacific",0,54,282,4.30944183288151,0,0,0,0,0,0
"9598",2023-08-05,2023,31,8,"New Hampshire","NH",1402199,"1","New England",0,37,133,5.27971506959059,0,0,0,0,0,0
"9599",2023-08-05,2023,31,8,"New Jersey","NJ",9379642,"2","NY,NJ,PR,VI",0,179,1126,5.25890144900735,0,0,0,0,0,0
"9600",2023-08-05,2023,31,8,"New Mexico","NM",2121164,"6","South Central",0,22,111,2.86500717813502,0,0,0,0,0,0
"9601",2023-08-05,2023,31,8,"New York","NY",19737367,"2","NY,NJ,PR,VI",0,501,3321,7.24994785970766,0,0,0,0,0,0
"9602",2023-08-05,2023,31,8,"North Carolina","NC",10881189,"4","Southeast",0,181,1507,7.2670358469097,0,0,0,0,0,0
"9603",2023-08-05,2023,31,8,"North Dakota","ND",789047,"8","Mountain States",0,12,44,1.30730801587187,0,0,0,0,0,0
"9604",2023-08-05,2023,31,8,"Ohio","OH",11824034,"5","Midwest",0,168,864,3.22769718617833,0,0,0,0,0,0
"9605",2023-08-05,2023,31,8,"Oklahoma","OK",4063882,"6","South Central",0,55,302,3.24187403656832,0,0,0,0,0,0
"9606",2023-08-05,2023,31,8,"Oregon","OR",4253653,"10","Pacific Northwest",0,100,447,6.44477696108417,0,0,0,0,0,0
"9607",2023-08-05,2023,31,8,"Pennsylvania","PA",13017721,"3","Mid-Atlantic",0,221,999,3.02138774099732,0,0,0,0,0,0
"9608",2023-08-05,2023,31,8,"Rhode Island","RI",1103429,"1","New England",0,16,108,5.89426376857379,0,0,0,0,0,0
"9609",2023-08-05,2023,31,8,"South Carolina","SC",5387830,"4","Southeast",0,123,671,5.96794941056774,0,0,0,0,0,0
"9610",2023-08-05,2023,31,8,"South Dakota","SD",918305,"8","Mountain States",0,11,47,2.17978466683079,0,0,0,0,0,0
"9611",2023-08-05,2023,31,8,"Tennessee","TN",7148304,"4","Southeast",0,133,799,4.23488720547444,0,0,0,0,0,0
"9612",2023-08-05,2023,31,8,"Texas","TX",30727890,"6","South Central",0,763,3630,6.4070200492243,0,0,0,0,0,0
"9613",2023-08-05,2023,31,8,"Utah","UT",3443222,"8","Mountain States",0,44,163,2.78993731751633,0,0,0,0,0,0
"9614",2023-08-05,2023,31,8,"Vermont","VT",648708,"1","New England",0,12,55,3.58191284647706,0,0,0,0,0,0
"9615",2023-08-05,2023,31,8,"Virginia","VA",8734685,"3","Mid-Atlantic",0,128,693,3.92486897757309,0,0,0,0,0,0
"9616",2023-08-05,2023,31,8,"Washington","WA",7857320,"10","Pacific Northwest",0,126,944,8.63752784366279,0,0,0,0,0,0
"9617",2023-08-05,2023,31,8,"West Virginia","WV",1770495,"3","Mid-Atlantic",0,39,203,3.64466694937774,0,0,0,0,0,0
"9618",2023-08-05,2023,31,8,"Wisconsin","WI",5930405,"5","Midwest",0,80,372,2.9678089900557,0,0,0,0,0,0
"9619",2023-08-05,2023,31,8,"Wyoming","WY",585067,"8","Mountain States",0,9,22,1.38182381673687,0,0,0,0,0,0
"9620",2023-08-05,2023,31,8,"Puerto Rico","PR",3203792,"2","NY,NJ,PR,VI",0,130,642,7.38450445424455,0,0,0,0,0,0
"9621",2023-08-12,2023,32,8,"Alabama","AL",5117673,"4","Southeast",0,266,1469,10.5816902717163,24,0,0,0,0,0
"9622",2023-08-12,2023,32,8,"Alaska","AK",736510,"10","Pacific Northwest",0,33,129,7.73538800553365,0,0,0,0,0,0
"9623",2023-08-12,2023,32,8,"Arizona","AZ",7473027,"9","Pacific",0,154,696,5.21287562797038,14,0,0,0,0,0
"9624",2023-08-12,2023,32,8,"Arkansas","AR",3069463,"6","South Central",0,117,536,6.68748933810615,0,0,0,0,0,0
"9625",2023-08-12,2023,32,8,"California","CA",39198693,"9","Pacific",0,1956,8561,13.527700282907,67,0,0,0,0,0
"9626",2023-08-12,2023,32,8,"Colorado","CO",5901339,"8","Mountain States",0,134,477,4.32078406383346,0,0,0,0,0,0
"9627",2023-08-12,2023,32,8,"Connecticut","CT",3643023,"1","New England",0,161,781,9.83129266465943,0,0,0,0,0,0
"9628",2023-08-12,2023,32,8,"Delaware","DE",1036423,"3","Mid-Atlantic",0,30,172,6.42298353362104,0,0,0,0,0,0
"9629",2023-08-12,2023,32,8,"District of Columbia","DC",687324,"3","Mid-Atlantic",0,41,255,9.70398533373302,0,0,0,0,0,0
"9630",2023-08-12,2023,32,8,"Florida","FL",22904868,"4","Southeast",0,1946,10146,17.9756205913386,116,0,0,0,0,0
"9631",2023-08-12,2023,32,8,"Georgia","GA",11064432,"4","Southeast",0,470,2481,11.8385354557283,37,0,0,0,0,0
"9632",2023-08-12,2023,32,8,"Hawaii","HI",1441387,"9","Pacific",0,130,620,24.5943915733557,0,0,0,0,0,0
"9633",2023-08-12,2023,32,8,"Idaho","ID",1971122,"10","Pacific Northwest",0,40,201,7.20898350671038,0,0,0,0,0,0
"9634",2023-08-12,2023,32,8,"Illinois","IL",12642259,"5","Midwest",0,354,1690,5.60319972505426,13,0,0,0,0,0
"9635",2023-08-12,2023,32,8,"Indiana","IN",6880131,"5","Midwest",0,148,751,4.78501395547029,11,0,0,0,0,0
"9636",2023-08-12,2023,32,8,"Iowa","IA",3218414,"7","Central Plains",0,72,315,3.59670509621581,0,0,0,0,0,0
"9637",2023-08-12,2023,32,8,"Kansas","KS",2951500,"7","Central Plains",0,52,291,3.83116057763992,0,0,0,0,0,0
"9638",2023-08-12,2023,32,8,"Kentucky","KY",4550595,"4","Southeast",0,166,794,5.68736693092711,14,0,0,0,0,0
"9639",2023-08-12,2023,32,8,"Louisiana","LA",4588071,"6","South Central",0,251,1494,11.704396553158,14,0,0,0,0,0
"9640",2023-08-12,2023,32,8,"Maine","ME",1399646,"1","New England",0,23,282,9.04493021449438,0,0,0,0,0,0
"9641",2023-08-12,2023,32,8,"Maryland","MD",6217062,"3","Mid-Atlantic",0,139,1084,10.9134593408442,15,0,0,0,0,0
"9642",2023-08-12,2023,32,8,"Massachusetts","MA",7066568,"1","New England",0,327,1634,9.28995681031216,22,0,0,0,0,0
"9643",2023-08-12,2023,32,8,"Michigan","MI",10083356,"5","Midwest",0,201,1119,4.94995262360224,10,0,0,0,0,0
"9644",2023-08-12,2023,32,8,"Minnesota","MN",5753048,"5","Midwest",0,103,660,6.66656586868679,0,0,0,0,0,0
"9645",2023-08-12,2023,32,8,"Mississippi","MS",2943172,"4","Southeast",0,126,738,9.02334830113487,0,0,0,0,0,0
"9646",2023-08-12,2023,32,8,"Missouri","MO",6208038,"7","Central Plains",0,175,1036,6.58478706695855,0,0,0,0,0,0
"9647",2023-08-12,2023,32,8,"Montana","MT",1131302,"8","Mountain States",0,23,112,4.92906952928777,0,0,0,0,0,0
"9648",2023-08-12,2023,32,8,"Nebraska","NE",1987864,"7","Central Plains",0,32,219,4.33928667655017,0,0,0,0,0,0
"9649",2023-08-12,2023,32,8,"Nevada","NV",3214363,"9","Pacific",0,101,438,6.10410044885858,0,0,0,0,0,0
"9650",2023-08-12,2023,32,8,"New Hampshire","NH",1402199,"1","New England",0,54,224,7.57529428139984,0,0,0,0,0,0
"9651",2023-08-12,2023,32,8,"New Jersey","NJ",9379642,"2","NY,NJ,PR,VI",0,286,1845,8.20585869574975,18,0,0,0,0,0
"9652",2023-08-12,2023,32,8,"New Mexico","NM",2121164,"6","South Central",0,40,236,5.04008341309102,0,0,0,0,0,0
"9653",2023-08-12,2023,32,8,"New York","NY",19737367,"2","NY,NJ,PR,VI",0,926,5599,11.7972604439638,22,0,0,0,0,0
"9654",2023-08-12,2023,32,8,"North Carolina","NC",10881189,"4","Southeast",0,318,2092,10.1892012237714,31,0,0,0,0,0
"9655",2023-08-12,2023,32,8,"North Dakota","ND",789047,"8","Mountain States",0,15,55,3.05463000993956,0,0,0,0,0,0
"9656",2023-08-12,2023,32,8,"Ohio","OH",11824034,"5","Midwest",0,316,1307,4.84693436352442,16,0,0,0,0,0
"9657",2023-08-12,2023,32,8,"Oklahoma","OK",4063882,"6","South Central",0,94,506,5.79690064429783,12,0,0,0,0,0
"9658",2023-08-12,2023,32,8,"Oregon","OR",4253653,"10","Pacific Northwest",0,129,730,10.5346497127828,11,0,0,0,0,0
"9659",2023-08-12,2023,32,8,"Pennsylvania","PA",13017721,"3","Mid-Atlantic",0,363,1795,5.43378323662447,24,0,0,0,0,0
"9660",2023-08-12,2023,32,8,"Rhode Island","RI",1103429,"1","New England",0,16,116,6.75376321071848,0,0,0,0,0,0
"9661",2023-08-12,2023,32,8,"South Carolina","SC",5387830,"4","Southeast",0,249,1156,10.6914275446124,13,0,0,0,0,0
"9662",2023-08-12,2023,32,8,"South Dakota","SD",918305,"8","Mountain States",0,11,73,3.37917978936593,0,0,0,0,0,0
"9663",2023-08-12,2023,32,8,"Tennessee","TN",7148304,"4","Southeast",0,232,1226,6.4724214744284,27,0,0,0,0,0
"9664",2023-08-12,2023,32,8,"Texas","TX",30727890,"6","South Central",0,1058,5646,10.3353814806635,62,0,0,0,0,0
"9665",2023-08-12,2023,32,8,"Utah","UT",3443222,"8","Mountain States",0,57,265,4.32838000200668,0,0,0,0,0,0
"9666",2023-08-12,2023,32,8,"Vermont","VT",648708,"1","New England",0,25,116,8.28752876320303,0,0,0,0,0,0
"9667",2023-08-12,2023,32,8,"Virginia","VA",8734685,"3","Mid-Atlantic",0,236,1105,6.39700567831407,16,0,0,0,0,0
"9668",2023-08-12,2023,32,8,"Washington","WA",7857320,"10","Pacific Northwest",0,197,1582,14.2624817089348,20,0,0,0,0,0
"9669",2023-08-12,2023,32,8,"West Virginia","WV",1770495,"3","Mid-Atlantic",0,54,320,6.43882520822522,0,0,0,0,0,0
"9670",2023-08-12,2023,32,8,"Wisconsin","WI",5930405,"5","Midwest",0,142,580,5.12344595737609,13,0,0,0,0,0
"9671",2023-08-12,2023,32,8,"Wyoming","WY",585067,"8","Mountain States",0,12,28,2.30049292547256,0,0,0,0,0,0
"9672",2023-08-12,2023,32,8,"Puerto Rico","PR",3203792,"2","NY,NJ,PR,VI",0,139,769,10.5081241570185,15,0,0,0,0,0
"9673",2023-08-19,2023,33,8,"Alabama","AL",5117673,"4","Southeast",0,374,1714,12.5845569345817,24,0,0,0,0,0
"9674",2023-08-19,2023,33,8,"Alaska","AK",736510,"10","Pacific Northwest",0,20,85,8.90337233121666,0,0,0,0,0,0
"9675",2023-08-19,2023,33,8,"Arizona","AZ",7473027,"9","Pacific",0,214,913,5.92773055018954,0,0,0,0,0,0
"9676",2023-08-19,2023,33,8,"Arkansas","AR",3069463,"6","South Central",0,159,667,8.11373874184261,10,0,0,0,0,0
"9677",2023-08-19,2023,33,8,"California","CA",39198693,"9","Pacific",0,2317,10339,15.9241997917151,111,0,0,0,0,0
"9678",2023-08-19,2023,33,8,"Colorado","CO",5901339,"8","Mountain States",0,145,592,5.21942570227053,0,0,0,0,0,0
"9679",2023-08-19,2023,33,8,"Connecticut","CT",3643023,"1","New England",0,185,768,10.6359434490781,0,0,0,0,0,0
"9680",2023-08-19,2023,33,8,"Delaware","DE",1036423,"3","Mid-Atlantic",0,31,157,6.90738371982738,0,0,0,0,0,0
"9681",2023-08-19,2023,33,8,"District of Columbia","DC",687324,"3","Mid-Atlantic",0,35,254,9.06690873630203,0,0,0,0,0,0
"9682",2023-08-19,2023,33,8,"Florida","FL",22904868,"4","Southeast",0,2115,11206,19.7556523463229,128,0,0,0,0,0
"9683",2023-08-19,2023,33,8,"Georgia","GA",11064432,"4","Southeast",0,633,3116,13.8223885832472,32,0,0,0,0,0
"9684",2023-08-19,2023,33,8,"Hawaii","HI",1441387,"9","Pacific",0,142,741,27.0861487848665,0,0,0,0,0,0
"9685",2023-08-19,2023,33,8,"Idaho","ID",1971122,"10","Pacific Northwest",0,55,230,8.03101459683656,0,0,0,0,0,0
"9686",2023-08-19,2023,33,8,"Illinois","IL",12642259,"5","Midwest",0,449,2100,6.81665059180111,21,0,0,0,0,0
"9687",2023-08-19,2023,33,8,"Indiana","IN",6880131,"5","Midwest",0,194,920,5.92248065288081,16,0,0,0,0,0
"9688",2023-08-19,2023,33,8,"Iowa","IA",3218414,"7","Central Plains",0,109,490,5.93149838966887,0,0,0,0,0,0
"9689",2023-08-19,2023,33,8,"Kansas","KS",2951500,"7","Central Plains",0,55,317,4.00838468251816,0,0,0,0,0,0
"9690",2023-08-19,2023,33,8,"Kentucky","KY",4550595,"4","Southeast",0,190,1003,8.1987991909719,17,0,0,0,0,0
"9691",2023-08-19,2023,33,8,"Louisiana","LA",4588071,"6","South Central",0,301,1520,12.3663285230456,23,0,0,0,0,0
"9692",2023-08-19,2023,33,8,"Maine","ME",1399646,"1","New England",0,26,358,11.9346315969067,0,0,0,0,0,0
"9693",2023-08-19,2023,33,8,"Maryland","MD",6217062,"3","Mid-Atlantic",0,204,1219,11.8970671837165,28,0,0,0,0,0
"9694",2023-08-19,2023,33,8,"Massachusetts","MA",7066568,"1","New England",0,338,1968,11.3854661935189,17,0,0,0,0,0
"9695",2023-08-19,2023,33,8,"Michigan","MI",10083356,"5","Midwest",0,267,1357,6.38003453892007,35,0,0,0,0,0
"9696",2023-08-19,2023,33,8,"Minnesota","MN",5753048,"5","Midwest",0,116,764,8.00953972378735,0,0,0,0,0,0
"9697",2023-08-19,2023,33,8,"Mississippi","MS",2943172,"4","Southeast",0,177,1054,12.6575875525583,17,0,0,0,0,0
"9698",2023-08-19,2023,33,8,"Missouri","MO",6208038,"7","Central Plains",0,245,1521,9.14563652188253,0,0,0,0,0,0
"9699",2023-08-19,2023,33,8,"Montana","MT",1131302,"8","Mountain States",0,41,130,4.60204265802293,0,0,0,0,0,0
"9700",2023-08-19,2023,33,8,"Nebraska","NE",1987864,"7","Central Plains",0,45,238,4.89152624935498,0,0,0,0,0,0
"9701",2023-08-19,2023,33,8,"Nevada","NV",3214363,"9","Pacific",0,142,721,8.7203162969823,0,0,0,0,0,0
"9702",2023-08-19,2023,33,8,"New Hampshire","NH",1402199,"1","New England",0,40,287,11.2529881564742,0,0,0,0,0,0
"9703",2023-08-19,2023,33,8,"New Jersey","NJ",9379642,"2","NY,NJ,PR,VI",0,294,1946,9.48949967036627,18,0,0,0,0,0
"9704",2023-08-19,2023,33,8,"New Mexico","NM",2121164,"6","South Central",0,46,276,6.74222024146435,0,0,0,0,0,0
"9705",2023-08-19,2023,33,8,"New York","NY",19737367,"2","NY,NJ,PR,VI",0,1056,6605,14.3194783146364,42,0,0,0,0,0
"9706",2023-08-19,2023,33,8,"North Carolina","NC",10881189,"4","Southeast",0,412,2637,11.8081612928814,30,0,0,0,0,0
"9707",2023-08-19,2023,33,8,"North Dakota","ND",789047,"8","Mountain States",0,14,59,2.66571618471095,0,0,0,0,0,0
"9708",2023-08-19,2023,33,8,"Ohio","OH",11824034,"5","Midwest",0,303,1539,5.55474517065459,19,0,0,0,0,0
"9709",2023-08-19,2023,33,8,"Oklahoma","OK",4063882,"6","South Central",0,98,560,6.17627997767408,12,0,0,0,0,0
"9710",2023-08-19,2023,33,8,"Oregon","OR",4253653,"10","Pacific Northwest",0,152,879,12.2257742763801,0,0,0,0,0,0
"9711",2023-08-19,2023,33,8,"Pennsylvania","PA",13017721,"3","Mid-Atlantic",0,411,2214,6.84259316440269,29,0,0,0,0,0
"9712",2023-08-19,2023,33,8,"Rhode Island","RI",1103429,"1","New England",0,33,172,6.8583603713458,0,0,0,0,0,0
"9713",2023-08-19,2023,33,8,"South Carolina","SC",5387830,"4","Southeast",0,248,1175,12.5124073824825,14,0,0,0,0,0
"9714",2023-08-19,2023,33,8,"South Dakota","SD",918305,"8","Mountain States",0,25,97,3.8851055038368,0,0,0,0,0,0
"9715",2023-08-19,2023,33,8,"Tennessee","TN",7148304,"4","Southeast",0,297,1686,8.51693016044004,26,0,0,0,0,0
"9716",2023-08-19,2023,33,8,"Texas","TX",30727890,"6","South Central",0,1300,6535,11.79740299412,74,0,0,0,0,0
"9717",2023-08-19,2023,33,8,"Utah","UT",3443222,"8","Mountain States",0,72,276,4.8960904739003,0,0,0,0,0,0
"9718",2023-08-19,2023,33,8,"Vermont","VT",648708,"1","New England",0,31,173,12.5434709488096,0,0,0,0,0,0
"9719",2023-08-19,2023,33,8,"Virginia","VA",8734685,"3","Mid-Atlantic",0,301,1387,7.73797501142318,18,0,0,0,0,0
"9720",2023-08-19,2023,33,8,"Washington","WA",7857320,"10","Pacific Northwest",0,232,1732,15.5508915444308,27,0,0,0,0,0
"9721",2023-08-19,2023,33,8,"West Virginia","WV",1770495,"3","Mid-Atlantic",0,84,409,7.46213342918338,0,0,0,0,0,0
"9722",2023-08-19,2023,33,8,"Wisconsin","WI",5930405,"5","Midwest",0,156,737,6.17265998790931,10,0,0,0,0,0
"9723",2023-08-19,2023,33,8,"Wyoming","WY",585067,"8","Mountain States",0,22,56,3.40686984398299,0,0,0,0,0,0
"9724",2023-08-19,2023,33,8,"Puerto Rico","PR",3203792,"2","NY,NJ,PR,VI",0,131,803,10.5632217812733,15,0,0,0,0,0
"9725",2023-08-26,2023,34,8,"Alabama","AL",5117673,"4","Southeast",0,436,2078,14.5975640349195,13,0,0,0,0,0
"9726",2023-08-26,2023,34,8,"Alaska","AK",736510,"10","Pacific Northwest",0,21,93,5.73404963478313,0,0,0,0,0,0
"9727",2023-08-26,2023,34,8,"Arizona","AZ",7473027,"9","Pacific",0,250,1106,7.40950747500389,12,0,0,0,0,0
"9728",2023-08-26,2023,34,8,"Arkansas","AR",3069463,"6","South Central",0,201,879,10.6144280666867,16,0,0,0,0,0
"9729",2023-08-26,2023,34,8,"California","CA",39198693,"9","Pacific",0,2574,12037,18.7523551171482,122,0,0,0,0,0
"9730",2023-08-26,2023,34,8,"Colorado","CO",5901339,"8","Mountain States",0,191,647,6.18337682225482,17,0,0,0,0,0
"9731",2023-08-26,2023,34,8,"Connecticut","CT",3643023,"1","New England",0,184,772,9.92639719307154,12,0,0,0,0,0
"9732",2023-08-26,2023,34,8,"Delaware","DE",1036423,"3","Mid-Atlantic",0,36,236,7.9570359397373,0,0,0,0,0,0
"9733",2023-08-26,2023,34,8,"District of Columbia","DC",687324,"3","Mid-Atlantic",0,41,291,9.47063658481125,0,0,0,0,0,0
"9734",2023-08-26,2023,34,8,"Florida","FL",22904868,"4","Southeast",0,2451,12015,21.3146044683406,148,0,0,0,0,0
"9735",2023-08-26,2023,34,8,"Georgia","GA",11064432,"4","Southeast",0,783,3960,18.1871739156025,38,0,0,0,0,0
"9736",2023-08-26,2023,34,8,"Hawaii","HI",1441387,"9","Pacific",0,146,766,30.3501304893411,0,0,0,0,0,0
"9737",2023-08-26,2023,34,8,"Idaho","ID",1971122,"10","Pacific Northwest",0,63,264,9.10853067233257,0,0,0,0,0,0
"9738",2023-08-26,2023,34,8,"Illinois","IL",12642259,"5","Midwest",0,563,2632,8.33816687775922,32,0,0,0,0,0
"9739",2023-08-26,2023,34,8,"Indiana","IN",6880131,"5","Midwest",0,263,1292,7.77580674211224,17,0,0,0,0,0
"9740",2023-08-26,2023,34,8,"Iowa","IA",3218414,"7","Central Plains",0,120,585,7.87882660750542,0,0,0,0,0,0
"9741",2023-08-26,2023,34,8,"Kansas","KS",2951500,"7","Central Plains",0,101,468,5.00291710019962,0,0,0,0,0,0
"9742",2023-08-26,2023,34,8,"Kentucky","KY",4550595,"4","Southeast",0,224,1172,9.36806645008087,18,0,0,0,0,0
